STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
GA,0,1,2,1,0,10000,1,Y,1,N,GA_00801_01072019_0000145_0,Y,10,100,2019,1,7,18,69312.16071,1111.473214,91.2,20.1,13.9,18.2,85.4,15,62.2,19.6,45,16.6,0.027579122,0.146430124,3,1,1,UU_,4,8,9,5,9,5,6,78,0.4,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,10,64,99,99,UU,NNN,1,2,59,67,3,,,10,1,11,,VILLAGE,DR,SE,,CARTERSVILLE,GA,30121,,,0,0,0,0,,529,226,3,,Intentional,"Assembly or sales area, other",Match,Multiple items first ignited,Multiple types of material,Undetermined,"Rolled, wound material (paper, fabric)",67,"Fire, other",,None Present,Detectors Present,Unattended or unsupervised person,"Textile, wearing apparel sales",Toiletries,Packaged goods for sale,,Combination smoke - heat
GA,1,5,4,1,0,0,1,Y,U,N,GA_00801_01132019_0000291_0,Y,7,246,2019,1,13,21,89684.94643,957.1339286,88.6,11.2,16.4,23,88.1,25,52.3,7.4,89,0,0.003060444,0.011323642,N,UU_,1,UU_,UU_,UU_,UU_,4,4,UU_,UU_,80.4,0.1,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,UU,UU,UU,UU,UU,434,1,2,UU,UU,,,,11,1,130,,WILDERNESS CAMP,RD,SE,,WHITE,GA,30184,,,0,0,0,0,,419,,,,Cause under investigation,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,UU,Extinguish,Poor or no access for fire department apparatus,None Present,Undetermined,,1 or 2 family dwelling,,,,
GA,1,2,2,1,0,2800,1,Y,1,N,GA_00801_01212019_0000468_0,Y,8,175,2019,1,21,2,69312.16071,1111.473214,91.2,20.1,13.9,18.2,85.4,15,62.2,0.2,60,9.4,0.027579122,0.146430124,N,1,1,UU_,2,1,6,4,9,1,6,78,0.4,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,14,43,17,63,UU,NNN,1,2,10,63,1,,,11,1,12,,CONNIE,ST,SE,,CARTERSVILLE,GA,30121,,,0,0,0,0,,419,,,,Unintentional,"Common room, den, family room, living room, lounge",Hot ember or ash,Structural member or framing,"Sawn wood, including all finished lumber",Undetermined,"Structural component or finish, other",63,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,,,,Smoke
GA,0,3,4,2,0,2000,0,Y,U,U,GA_00801_01302019_0000659_0,Y,11,71,2019,1,30,10,69312.16071,1111.473214,91.2,20.1,13.9,18.2,85.4,15,62.2,-5.4,74,0,0.027579122,0.146430124,N,3,1,2,1,1,6,5,9,1,6,78,0.4,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,38,10,15,62,20,NNN,1,2,16,62,,,,11,1,75,,OLD RIVER,RD,SE,,CARTERSVILLE,GA,30121,,,0,0,0,0,U,599,611,2,,Failure of equipment or heat source,"Processing/manufacturing area, workroom","Heat from powered equipment, other","Interior wall covering excluding drapes, etc.","Round timber, including round posts, poles","Mechanical failure, malfunction, other",Interior ceiling cover or finish,62,Extinguish,,Undetermined,Undetermined,,Business office,Industrial Machinery,Processing or manufacturing,,
GA,6,2,4,1,0,800,1,Y,1,N,GA_00801_02252019_0001266_0,Y,7,106,2019,2,25,12,69312.16071,1111.473214,91.2,20.1,13.9,18.2,85.4,15,62.2,1.9,72,0,0.027579122,0.146430124,N,2,8,11,1,2,UU_,4,9,UU_,UU_,78,0.4,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,24,12,20,UU,NN,NNN,1,2,UU,UU,3,,,81,1,30,,MAPLE RIDGE,DR,SE,,CARTERSVILLE,GA,30121,,,0,0,0,1,,429,UUU,U,,Unintentional,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Furniture, utensils, other",Undetermined,,Undetermined,UU,Incident command,,None Present,Detectors Present,,Multifamily dwellings,Undetermined,Undetermined,,Combination smoke - heat
GA,0,2,2,1,0,1500,1,Y,U,U,GA_00801_03082019_0001516_0,Y,7,83,2019,3,8,19,69312.16071,1111.473214,91.2,20.1,13.9,18.2,85.4,15,62.2,13,83,7.6,0.027579122,0.146430124,N,7,8,3,UU_,UU_,UU_,5,9,UU_,UU_,78,0.4,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,73,UU,UU,UU,35,NNN,1,2,UU,UU,,,,81,1,5626,,HWY 20,,NE,,CARTERSVILLE,GA,30121,,,0,0,0,0,,511,100,3,,Unintentional,"Ceiling & floor assembly, crawl space b/t stories",Undetermined,Undetermined,Undetermined,"Arc from faulty contact, broken conductor",Undetermined,UU,Incident command,,Undetermined,Undetermined,,Convenience store,"Foods, beverages, agriculture, other",Packaged goods for sale,,
GA,1,2,3,2,1,1452,2,Y,U,N,GA_00801_03172019_0001689_0,Y,11,120,2019,3,17,16,89684.94643,957.1339286,88.6,11.2,16.4,23,88.1,25,52.3,13,31,5.4,0.003060444,0.011323642,N,7,1,UU_,2,1,6,4,5,1,6,80.4,0.1,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,76,43,17,63,UU,532,1,2,17,63,,,,11,1,14,,DEER RUN,LN,SE,,WHITE,GA,30184,,,0,0,0,0,,419,,,,Unintentional,Wall surface: exterior,Hot ember or ash,Structural member or framing,"Sawn wood, including all finished lumber",Undetermined,Structural member or framing,63,Extinguish,Water supply inadequate: public,None Present,Undetermined,,1 or 2 family dwelling,,,,
GA,0,5,5,1,0,100,1,Y,N,N,GA_00801_03172019_0001695_0,Y,6,72,2019,3,17,19,75050.35714,1058.491071,90.2,36.6,10.9,21.6,87.4,15.7,60.2,17.4,20,16.6,0.035617876,0.116926615,N,UU_,1,11,UU_,UU_,UU_,7,9,1,UU_,63.8,0.3,1.4,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,UU,UU,UU,UU,NN,NNN,1,2,17,UU,,,,11,1,1504,,SUGAR VALLEY,RD,SW,,CARTERSVILLE,GA,30120,,,0,0,0,0,,700,540,1,UUU,Cause under investigation,Undetermined,Undetermined,Undetermined,Undetermined,,Structural member or framing,UU,Extinguish,,None Present,None Present,,"Manufacturing, processing","Chemicals, drugs, other",Bulk storage or warehousing,Undetermined,
GA,2,2,2,1,0,1200,1,Y,N,N,GA_00801_04152019_0002400_0,Y,9,107,2019,4,15,0,75050.35714,1058.491071,90.2,36.6,10.9,21.6,87.4,15.7,60.2,19.1,54,7.6,0.035617876,0.116926615,N,2,1,1,1,7,9,4,9,2,6,63.8,0.3,1.4,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,24,10,76,99,11,NNN,1,2,23,60,,,,11,1,559,,CASSVILLE,RD,SE,,CARTERSVILLE,GA,30120,,,0,0,0,0,U,419,,,124,Unintentional,"Cooking area, kitchen","Heat from powered equipment, other","Cooking materials, including edible materials",Multiple types of material,Abandoned or discarded materials or products,Cabinetry (including built-in),60,Extinguish,,None Present,None Present,,1 or 2 family dwelling,,,"Stove, heating",
GA,1,5,4,2,0,2100,1,Y,1,N,GA_00801_04302019_0002747_0,Y,19,250,2019,4,30,3,77838.83036,1284.241071,94.7,70.5,10.9,31.7,83.5,14,67.1,20.7,76,7.6,0.063506346,0.126539117,1,4,8,UU_,UU_,UU_,UU_,4,1,UU_,UU_,82.4,0.2,0.2,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,47,UU,UU,UU,UU,141,1,2,UU,UU,U,,,86,1,33,,MARINER,,SE,,ACWORTH,GA,30102,,,0,0,0,0,,419,,,,Cause under investigation,"Vehicle storage area; garage, carport",Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,UU,Investigate,Floor collapse,None Present,Detectors Present,Asleep,1 or 2 family dwelling,,,,Undetermined
GA,1,U,5,1,0,540,1,Y,U,N,GA_00801_05062019_0002925_0,Y,8,296,2019,5,6,12,58060.36607,1060.794643,88.8,14.8,13,20.5,84.6,25,56.2,17.2,81,9.4,0.100747737,0.06054047,N,2,1,UU_,UU_,UU_,UU_,4,9,UU_,UU_,73.3,0,2.7,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,24,UU,UU,UU,UU,NNN,1,2,UU,UU,,,,11,1,515,,EAST PLEASANT VALLEY,RD,NW,,ADAIRSVILLE,GA,30103,,,0,0,0,0,,419,UUU,U,,Cause undetermined after investigation,"Cooking area, kitchen",Undetermined,Undetermined,Undetermined,Undetermined,Undetermined,UU,Extinguish,,None Present,Undetermined,,1 or 2 family dwelling,Undetermined,Undetermined,,
GA,0,2,2,1,0,3198,1,Y,1,N,GA_00801_05072019_0002948_0,Y,9,90,2019,5,7,7,69312.16071,1111.473214,91.2,20.1,13.9,18.2,85.4,15,62.2,13.5,97,0,0.027579122,0.146430124,N,7,1,3,1,8,UU_,4,9,1,UU_,78,0.4,0.5,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,74,13,81,UU,33,NNN,1,2,17,UU,1,,,11,1,50,,STONE MILL,DR,SE,,CARTERSVILLE,GA,30121,,,0,0,0,0,1,429,,,,Unintentional,"Attic: vacant, crawl space above top story, cupola",Arcing,"Electrical wire, cable insulation",Undetermined,"Short circuit arc from defective, worn insulation",Structural member or framing,UU,Extinguish,,None Present,Detectors Present,,Multifamily dwellings,,,,Smoke
GA,1,2,2,2,0,1300,2,Y,U,N,GA_00801_05082019_0002999_0,Y,8,84,2019,5,8,20,74442.21429,970.9553571,93.5,28.4,14.1,17.7,91.1,18.6,58,30.2,49,14.8,0.001362553,0.061655501,N,2,1,1,4,3,7,4,9,3,7,78.4,0,2.9,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,21,66,32,74,10,NNN,1,2,32,70,,,,10,1,17,,OLD BARN,,SW,,KINGSTON,GA,30145,,,0,0,0,0,,419,,,,Unintentional,Bedroom - < 5 persons; included are jail or prison,Candle,"Bedding; blanket, sheet, comforter","Fur, silk, other fabric.","Misuse of material or product, other","Bedding; blanket, sheet, comforter",70,"Fire, other",,None Present,Undetermined,,1 or 2 family dwelling,,,,
GA,1,2,2,0,0,1500,0,Y,N,N,GA_00801_05172019_0003222_0,Y,9,111,2019,5,17,23,75050.35714,1058.491071,90.2,36.6,10.9,21.6,87.4,15.7,60.2,30.2,49,0,0.035617876,0.116926615,N,7,1,5,1,3,7,4,3,1,7,63.8,0.3,1.4,Region 4 - Atlanta,South,South Atlantic,"Atlanta-Sandy Springs-Roswell, GA",12060,70,10,30,71,52,311,1,2,16,71,,,,10,1,1160,,MISSION,RD,SW,,CARTERSVILLE,GA,30120,,,0,0,0,0,2,419,UUU,U,,Unintentional,"Structural area, other","Heat from powered equipment, other","Soft goods, wearing apparel, other","Fabric, fiber, cotton, blends, rayon, wool","Accidentally turned on, not turned off",Interior ceiling cover or finish,71,"Fire, other",Aisles blocked or improper width,None Present,None Present,,1 or 2 family dwelling,Undetermined,Undetermined,,
