STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
NJ,8.0,5,2,2.0,1.0,2700.0,1.0,Y,1,N,NJ_02100_06082012_0000151_0,N,2.0,88.0,2012,6,8,17,114434.61,1615.0800000000002,97.7,86.4,7.9,37.9,92.2,17.2,65.2,27.2,37.0,16.6,0.19057412167952015,0.010168523279063126,6,2,8,UU_,4,2,7,4,not given_,not given_,not given_,7.9,0.2,0.3,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,27,60,21,71,UU,,1,2,,,1,,,86,1,1618,,Roosevelt,AVE,,2,Dumont,NJ,07628,,,0,0,0,0,2,429,,,,Cause under investigation,Office,Heat from other open flame or smoking materials,"Upholstered sofa, chair, vehicle seats","Fabric, fiber, cotton, blends, rayon, wool",Undetermined,nan,nan,Investigate,nan,None Present,Detectors Present,Multiple persons involved,Multifamily dwellings,nan,nan,nan,Smoke
NJ,0.0,2,2,1.0,0.0,5000.0,1.0,N,1,1,NJ_02110_03272012_0008264_0,N,5.0,81.0,2012,3,27,11,87334.29000000001,1716.99,96.1,86.0,10.9,25.0,87.7,20.6,62.9,-1.7,27.0,16.6,0.10986074713529623,0.04367709778531422,N,2,1,1,4,1,6,7,not given_,not given_,not given_,9.1,0.0,0.1,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,24,61,13,63,11,,1,2,,,5,,,11,1,180,,Van Riper,AVE,,,Elmwood Park,NJ,07407,,,0,0,0,0,,700,700,2,,Unintentional,"Cooking area, kitchen",Cigarette,"Exterior trim, including doors","Sawn wood, including all finished lumber",Abandoned or discarded materials or products,nan,nan,Extinguish,nan,Present,Detectors Present,,"Manufacturing, processing","Appliances, electronics, medical, lab, other",Processing or manufacturing,nan,More than 1 type present
NJ,0.0,U,4,2.0,1.0,15000.0,2.0,Y,1,1,NJ_02110_04252012_0011376_0,N,5.0,293.0,2012,4,25,14,87334.29000000001,1716.99,96.1,86.0,10.9,25.0,87.7,20.6,62.9,11.1,44.0,13.0,0.10986074713529623,0.04367709778531422,N,7,8,UU_,UU_,1,6,5,9,1,6,9.1,0.0,0.1,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,78,UU,17,64,UU,NNN,1,2,17,64,1,1,1,81,1,30,,STEFANIC,AVE,,,Elmwood Park,NJ,07407,,,0,0,2,0,1,569,623,1,NNN,Cause undetermined after investigation,Awning,Undetermined,Structural member or framing,Plywood,Undetermined,Structural member or framing,64,Incident command,,Present,Detectors Present,,"Professional supplies, services","Pipes, fittings",Bulk storage or warehousing,,Smoke
NJ,2.0,5,2,2.0,1.0,750.0,1.0,Y,1,N,NJ_02110_09042012_0024755_0,N,3.0,98.0,2012,9,4,13,87334.29000000001,1716.99,96.1,86.0,10.9,25.0,87.7,20.6,62.9,26.1,74.0,13.0,0.10986074713529623,0.04367709778531422,N,4,1,UU_,UU_,8,6,4,9,UU_,UU_,9.1,0.0,0.1,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,42,UU,99,67,UU,NNN,1,2,UU,UU,1,,,11,1,76,,Spidel,AVE,,,Elmwood Park,NJ,07407,,,0,0,0,1,,419,,,,Cause under investigation,Closet,Undetermined,Multiple items first ignited,"Paper, including cellulose, waxed paper",Undetermined,Undetermined,UU,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
NJ,3.0,2,5,3.0,1.0,3000.0,1.0,Y,U,N,NJ_02120_02102012_0001324_0,N,1.0,158.0,2012,2,10,9,88030.89,1755.69,95.1,79.4,10.4,37.2,83.5,18.5,66.2,-1.7,78.0,0.0,0.2546862723089011,0.020765518015489953,N,7,8,1,2,1,4,4,not given_,1,4,23.3,0.6,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,72,40,17,41,11,,1,2,12,41,,,,81,1,280,,RANDOLPH,AVE,,,East Rutherford,NJ,07073,,,0,0,0,0,2,419,,,,Unintentional,"Exterior balcony, unenclosed porch","Hot or smoldering object, other",Structural member or framing,Plastic,Abandoned or discarded materials or products,Exterior wall covering or finish,41,Incident command,nan,None Present,Undetermined,,1 or 2 family dwelling,nan,nan,nan,nan
NJ,1.0,U,5,2.0,0.0,1040.0,1.0,Y,1,N,NJ_02140_12132012_0000163_0,Y,2.0,158.0,2012,12,13,12,136665.18,1608.63,99.3,90.7,12.3,43.6,95.4,22.3,55.8,-1.7,82.0,0.0,0.06331147102128229,0.025431669120599652,N,UU_,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,16.2,0.0,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,UU,UU,UU,,UU,,1,2,,,1,,,11,1,101,,Union,ST,,,Emerson,NJ,07630,,,0,0,0,0,,419,,,,Cause undetermined after investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
NJ,1.0,2,2,2.0,0.0,25.0,1.0,Y,N,N,NJ_02170_03062012_0000111_0,N,3.0,28.0,2012,3,6,17,124229.58,1760.8500000000001,97.1,83.5,9.0,49.4,93.5,19.2,63.4,3.3,27.0,0.0,0.14320022168170202,0.02152159857138459,N,7,1,1,2,5,4,4,not given_,not given_,not given_,7.0,0.3,0.2,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,71,43,50,41,11,,1,2,,,,,,11,1,2006,,Halstead,TER,,,Fair Lawn,NJ,07410,,,0,0,0,0,,419,,,,Unintentional,"Substructure area or space, crawl space",Hot ember or ash,"Storage supplies, other",Plastic,Abandoned or discarded materials or products,nan,nan,Extinguish,nan,None Present,None Present,,1 or 2 family dwelling,nan,nan,nan,nan
NJ,2.0,2,2,2.0,1.0,2500.0,2.0,N,1,N,NJ_02170_05022012_0000210_0,N,3.0,81.0,2012,5,2,18,124229.58,1760.8500000000001,97.1,83.5,9.0,49.4,93.5,19.2,63.4,11.0,82.0,11.2,0.14320022168170202,0.02152159857138459,N,2,1,1,4,2,6,4,not given_,not given_,not given_,7.0,0.3,0.2,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,24,60,23,60,11,,1,2,,,1,,,11,1,1339,,4th,ST,,,Fair Lawn,NJ,07410,,,0,0,0,0,U,419,,,,Unintentional,"Cooking area, kitchen",Heat from other open flame or smoking materials,Cabinetry (including built-in),"Wood or paper, processed, other",Abandoned or discarded materials or products,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
NJ,1.0,U,2,2.0,1.0,1500.0,-1.0,Y,1,N,NJ_02170_08102012_0000383_0,N,4.0,63.0,2012,8,10,9,124229.58,1760.8500000000001,97.1,83.5,9.0,49.4,93.5,19.2,63.4,25.0,88.0,7.6,0.14320022168170202,0.02152159857138459,N,4,1,UU_,UU_,5,9,4,not given_,not given_,not given_,7.0,0.3,0.2,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,43,UU,57,99,UU,,1,2,,,1,,,11,1,519,,Boyd,AVE,,,Fair Lawn,NJ,07410,,,0,0,1,0,2,419,,,,Cause undetermined after investigation,Storage: supplies or tools; dead storage,Undetermined,Bulk storage,Multiple types of material,Undetermined,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
NJ,2.0,2,4,2.0,1.0,1300.0,1.0,Y,1,N,NJ_02170_08212012_0000397_0,N,4.0,129.0,2012,8,21,20,124229.58,1760.8500000000001,97.1,83.5,9.0,49.4,93.5,19.2,63.4,27.8,38.0,7.6,0.14320022168170202,0.02152159857138459,N,4,1,UU_,4,8,9,4,9,not given_,not given_,7.0,0.3,0.2,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,46,61,96,99,UU,NNN,1,2,,,1,,,11,1,23,,Loretto,AVE,,,Fair Lawn,NJ,07410,,,0,0,0,0,2,419,,,,Unintentional,"Chute/container - trash, rubbish, waste",Cigarette,"Rubbish, trash, or waste",Multiple types of material,Undetermined,nan,nan,Extinguish,,None Present,Detectors Present,,1 or 2 family dwelling,nan,nan,nan,Smoke
NJ,1.0,2,2,1.0,1.0,750.0,-1.0,Y,N,N,NJ_02180_01042012_0000201_0,N,5.0,65.0,2012,1,4,13,57055.41,1535.1000000000001,93.5,82.6,8.2,21.3,65.7,15.7,62.0,-10.0,53.0,7.6,0.24524769585253456,0.02296947004608295,N,2,8,11,4,9,4,4,9,10,4,12.799999999999999,0.3,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,21,61,00,41,NN,NNN,1,2,00,41,,,,81,1,308,,8th,ST,,,Fairview,NJ,07022,,,0,0,0,1,,419,NNN,,NNN,Unintentional,Bedroom - < 5 persons; included are jail or prison,Cigarette,"Item First Ignited, Other",Plastic,,"Item First Ignited, Other",41,Incident command,,None Present,None Present,,1 or 2 family dwelling,,nan,,nan
NJ,1.0,2,2,2.0,1.0,480.0,-1.0,Y,1,N,NJ_02180_01292012_0001379_0,N,5.0,127.0,2012,1,29,13,57055.41,1535.1000000000001,93.5,82.6,8.2,21.3,65.7,15.7,62.0,1.1,41.0,9.4,0.24524769585253456,0.02296947004608295,N,4,8,11,1,8,7,4,9,9,7,12.799999999999999,0.3,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,47,12,94,71,NN,NNN,1,2,94,71,1,,,81,1,95,,Franklin,AVE,,,Fairview,NJ,07022,,,0,0,0,0,1,419,NNN,,811,Unintentional,"Vehicle storage area; garage, carport","Radiated, conducted heat from operating equipment","Dust, fiber, lint, including sawdust and excelsior","Fabric, fiber, cotton, blends, rayon, wool",,"Dust, fiber, lint, including sawdust and excelsior",71,Incident command,,None Present,Detectors Present,,1 or 2 family dwelling,,nan,Clothes dryer,Smoke
NJ,204.0,2,2,12.0,0.0,2500.0,5.0,Y,1,2,NJ_02180_09272012_0012113_0,N,4.0,50.0,2012,9,27,14,57055.41,1535.1000000000001,93.5,82.6,8.2,21.3,65.7,15.7,62.0,20.0,84.0,9.4,0.24524769585253456,0.02296947004608295,N,2,8,11,1,2,6,4,9,2,6,12.799999999999999,0.3,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,24,12,23,65,NN,NNN,1,2,23,65,2,1,3,81,1,370,,Fairview,AVE,,,Fairview,NJ,07022,,,0,0,0,0,,429,NNN,,646,Unintentional,"Cooking area, kitchen","Radiated, conducted heat from operating equipment",Cabinetry (including built-in),"Fiberboard, particleboard, and hardboard",,Cabinetry (including built-in),65,Incident command,,Partial system present,Detectors Present,,Multifamily dwellings,,nan,"Range, stove with/without oven, cooking surface",Heat
NJ,1.0,2,4,3.0,1.0,2000.0,0.0,N,N,N,NJ_02190_01162012_51_0,Y,1.0,35.0,2012,1,16,16,91636.44,1946.6100000000001,90.9,62.6,9.5,54.0,82.7,25.6,58.2,-5.0,48.0,9.4,0.4015410233975897,0.021675933504558154,N,7,1,11,2,8,4,4,not given_,not given_,not given_,24.900000000000002,0.7,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,71,40,96,41,NN,,1,2,,,,,,11,1,1080,,Abbott,BLVD,,,Fort Lee,NJ,07024,,,0,0,0,0,,419,,,,Unintentional,"Substructure area or space, crawl space","Hot or smoldering object, other","Rubbish, trash, or waste",Plastic,,nan,nan,Extinguish,nan,None Present,None Present,,1 or 2 family dwelling,nan,nan,nan,nan
NJ,0.0,3,4,1.0,0.0,800.0,1.0,N,N,N,NJ_02190_02112012_128_0,Y,2.0,356.0,2012,2,11,7,91636.44,1946.6100000000001,90.9,62.6,9.5,54.0,82.7,25.6,58.2,2.8,70.0,0.0,0.4015410233975897,0.021675933504558154,N,6,1,1,1,1,6,4,1,not given_,not given_,24.900000000000002,0.7,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,62,12,10,63,12,100,1,2,,,,,,11,1,2165,,Center,AVE,,,Fort Lee,NJ,07024,,,0,0,0,0,,429,NNN,,133,Failure of equipment or heat source,"Heating room or area, water heater area","Radiated, conducted heat from operating equipment","Structural component or finish, other","Sawn wood, including all finished lumber",Heat source too close to combustibles.,nan,nan,Extinguish,"Building construction or design factors, other",None Present,None Present,,Multifamily dwellings,,nan,"Boiler (power, process, heating)",nan
NJ,3.0,5,3,3.0,1.0,1250.0,3.0,Y,U,N,NJ_02210_10302012_0000519_0,N,2.0,78.0,2012,10,30,21,66220.86,1505.43,93.3,85.1,8.6,18.6,77.6,13.0,62.2,11.7,80.0,14.8,0.0549558390578999,0.05950278050376186,N,2,8,1,4,3,7,4,not given_,3,7,7.7,0.1,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,21,66,31,70,12,,1,2,31,70,,,,81,1,169,,Midland,AVE,,,Garfield,NJ,07026,,,0,0,0,1,,419,,,,Cause under investigation,Bedroom - < 5 persons; included are jail or prison,Candle,"Mattress, pillow","Fabric, textile, fur, other",Heat source too close to combustibles.,"Mattress, pillow",70,Incident command,nan,None Present,Undetermined,,1 or 2 family dwelling,nan,nan,nan,nan
NJ,4.0,5,3,2.0,0.0,2250.0,2.0,Y,1,N,NJ_02210_11062012_0000559_0,N,7.0,28.0,2012,11,6,4,66220.86,1505.43,93.3,85.1,8.6,18.6,77.6,13.0,62.2,1.1,51.0,9.4,0.0549558390578999,0.05950278050376186,N,7,8,1,4,1,6,4,not given_,1,6,7.7,0.1,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,72,61,17,63,11,,1,2,17,63,1,,,81,1,12,,Daniel P Conte,CT,,,Garfield,NJ,07026,,,0,0,0,0,,429,,,,Cause under investigation,"Exterior balcony, unenclosed porch",Cigarette,Structural member or framing,"Sawn wood, including all finished lumber",Abandoned or discarded materials or products,Structural member or framing,63,Incident command,nan,None Present,Detectors Present,,Multifamily dwellings,nan,nan,nan,Smoke
NJ,1.0,2,4,3.0,1.0,1200.0,2.0,Y,U,U,NJ_02250_12312012_0000464_0,N,9.0,208.0,2012,12,31,2,124990.68000000001,1658.94,95.8,82.1,8.9,40.7,89.7,17.9,60.6,-1.7,53.0,20.5,0.10092983939137785,0.014623837700760778,N,UU_,1,UU_,UU_,UU_,not given_,4,not given_,not given_,not given_,7.9,0.0,0.0,Region 2 - New York,Northeast,Middle Atlantic,"New York-Newark-Jersey City, NY-NJ",35620,UU,UU,UU,,UU,,1,2,,,,,,11,1,320,,Harrison,AVE,,,Hasbrouck Heights,NJ,07604,,,0,0,0,0,,419,NNN,,,Unintentional,Undetermined,Undetermined,Undetermined,nan,Undetermined,nan,nan,Extinguish,nan,Undetermined,Undetermined,,1 or 2 family dwelling,,nan,nan,nan
